# addr	mode	name  (STT_FUNC from a byte-matching decomp ELF; blank name = let the finder synthesise one)
0x080959D0	thumb	MovementAction_AcroEndWheelieFaceDown_Step0
0x080959F4	thumb	MovementAction_AcroEndWheelieFaceUp_Step0
0x08095A18	thumb	MovementAction_AcroEndWheelieFaceLeft_Step0
0x08095A3C	thumb	MovementAction_AcroEndWheelieFaceRight_Step0
0x08095A60	thumb	MovementAction_UnusedAcroActionDown_Step0
0x08095A84	thumb	MovementAction_UnusedAcroActionUp_Step0
0x08095AA8	thumb	MovementAction_UnusedAcroActionLeft_Step0
0x08095ACC	thumb	MovementAction_UnusedAcroActionRight_Step0
0x08095AF0	thumb	InitFigure8Anim
0x08095B0C	thumb	DoFigure8Anim
0x08095B44	thumb	MovementAction_Figure8_Step0
0x08095B64	thumb	MovementAction_Figure8_Step1
0x08095B84	thumb	InitAcroWheelieJump
0x08095BC8	thumb	MovementAction_AcroWheelieHopFaceDown_Step0
0x08095BF4	thumb	MovementAction_AcroWheelieHopFaceDown_Step1
0x08095C20	thumb	MovementAction_AcroWheelieHopFaceUp_Step0
0x08095C4C	thumb	MovementAction_AcroWheelieHopFaceUp_Step1
0x08095C78	thumb	MovementAction_AcroWheelieHopFaceLeft_Step0
0x08095CA4	thumb	MovementAction_AcroWheelieHopFaceLeft_Step1
0x08095CD0	thumb	MovementAction_AcroWheelieHopFaceRight_Step0
0x08095CFC	thumb	MovementAction_AcroWheelieHopFaceRight_Step1
0x08095D28	thumb	MovementAction_AcroWheelieHopDown_Step0
0x08095D54	thumb	MovementAction_AcroWheelieHopDown_Step1
0x08095D80	thumb	MovementAction_AcroWheelieHopUp_Step0
0x08095DAC	thumb	MovementAction_AcroWheelieHopUp_Step1
0x08095DD8	thumb	MovementAction_AcroWheelieHopLeft_Step0
0x08095E04	thumb	MovementAction_AcroWheelieHopLeft_Step1
0x08095E30	thumb	MovementAction_AcroWheelieHopRight_Step0
0x08095E5C	thumb	MovementAction_AcroWheelieHopRight_Step1
0x08095E88	thumb	MovementAction_AcroWheelieJumpDown_Step0
0x08095EB4	thumb	MovementAction_AcroWheelieJumpDown_Step1
0x08095EE0	thumb	MovementAction_AcroWheelieJumpUp_Step0
0x08095F0C	thumb	MovementAction_AcroWheelieJumpUp_Step1
0x08095F38	thumb	MovementAction_AcroWheelieJumpLeft_Step0
0x08095F64	thumb	MovementAction_AcroWheelieJumpLeft_Step1
0x08095F90	thumb	MovementAction_AcroWheelieJumpRight_Step0
0x08095FBC	thumb	MovementAction_AcroWheelieJumpRight_Step1
0x08095FE8	thumb	MovementAction_AcroWheelieInPlaceDown_Step0
0x08096020	thumb	MovementAction_AcroWheelieInPlaceUp_Step0
0x08096058	thumb	MovementAction_AcroWheelieInPlaceLeft_Step0
0x08096090	thumb	MovementAction_AcroWheelieInPlaceRight_Step0
0x080960C8	thumb	InitAcroPopWheelie
0x08096100	thumb	MovementAction_AcroPopWheelieMoveDown_Step0
0x08096120	thumb	MovementAction_AcroPopWheelieMoveDown_Step1
0x08096140	thumb	MovementAction_AcroPopWheelieMoveUp_Step0
0x08096160	thumb	MovementAction_AcroPopWheelieMoveUp_Step1
0x08096180	thumb	MovementAction_AcroPopWheelieMoveLeft_Step0
0x080961A0	thumb	MovementAction_AcroPopWheelieMoveLeft_Step1
0x080961C0	thumb	MovementAction_AcroPopWheelieMoveRight_Step0
0x080961E0	thumb	MovementAction_AcroPopWheelieMoveRight_Step1
0x08096200	thumb	InitAcroWheelieMove
0x08096230	thumb	MovementAction_AcroWheelieMoveDown_Step0
0x08096250	thumb	MovementAction_AcroWheelieMoveDown_Step1
0x08096270	thumb	MovementAction_AcroWheelieMoveUp_Step0
0x08096290	thumb	MovementAction_AcroWheelieMoveUp_Step1
0x080962B0	thumb	MovementAction_AcroWheelieMoveLeft_Step0
0x080962D0	thumb	MovementAction_AcroWheelieMoveLeft_Step1
0x080962F0	thumb	MovementAction_AcroWheelieMoveRight_Step0
0x08096310	thumb	MovementAction_AcroWheelieMoveRight_Step1
0x08096330	thumb	InitAcroEndWheelie
0x08096368	thumb	MovementAction_AcroEndWheelieMoveDown_Step0
0x08096388	thumb	MovementAction_AcroEndWheelieMoveDown_Step1
0x080963A8	thumb	MovementAction_AcroEndWheelieMoveUp_Step0
0x080963C8	thumb	MovementAction_AcroEndWheelieMoveUp_Step1
0x080963E8	thumb	MovementAction_AcroEndWheelieMoveLeft_Step0
0x08096408	thumb	MovementAction_AcroEndWheelieMoveLeft_Step1
0x08096428	thumb	MovementAction_AcroEndWheelieMoveRight_Step0
0x08096448	thumb	MovementAction_AcroEndWheelieMoveRight_Step1
0x08096468	thumb	MovementAction_Levitate_Step0
0x0809647C	thumb	MovementAction_StopLevitate_Step0
0x08096494	thumb	MovementAction_StopLevitateAtTop_Step0
0x080964B8	thumb	MovementAction_Finish
0x080964BC	thumb	MovementAction_PauseSpriteAnim
0x080964CC	thumb	UpdateObjectEventSpriteAnimPause
0x080964E8	thumb	TryEnableObjectEventAnim
0x08096518	thumb	UpdateObjectEventVisibility
0x08096530	thumb	UpdateObjectEventOffscreen
0x08096610	thumb	UpdateObjectEventSpriteVisibility
0x08096638	thumb	GetAllGroundEffectFlags_OnSpawn
0x08096680	thumb	GetAllGroundEffectFlags_OnBeginStep
0x080966D8	thumb	GetAllGroundEffectFlags_OnFinishStep
0x08096728	thumb	ObjectEventUpdateMetatileBehaviors
0x08096750	thumb	GetGroundEffectFlags_Reflection
0x080967AC	thumb	GetGroundEffectFlags_TallGrassOnSpawn
0x080967CC	thumb	GetGroundEffectFlags_TallGrassOnBeginStep
0x080967EC	thumb	GetGroundEffectFlags_LongGrassOnSpawn
0x0809680C	thumb	GetGroundEffectFlags_LongGrassOnBeginStep
0x0809682C	thumb	GetGroundEffectFlags_Tracks
0x0809686C	thumb	GetGroundEffectFlags_SandHeap
0x080968BC	thumb	GetGroundEffectFlags_ShallowFlowingWater
0x08096920	thumb	GetGroundEffectFlags_Puddle
0x08096950	thumb	GetGroundEffectFlags_Ripple
0x08096970	thumb	GetGroundEffectFlags_ShortGrass
0x080969C0	thumb	GetGroundEffectFlags_HotSprings
0x08096A10	thumb	GetGroundEffectFlags_Seaweed
0x08096A30	thumb	GetGroundEffectFlags_JumpLanding
0x08096A8C	thumb	ObjectEventGetNearbyReflectionType
0x08096BDC	thumb	GetReflectionTypeByMetatileBehavior
0x08096C0C	thumb	GetLedgeJumpDirection
0x08096C68	thumb	SetObjectEventSpriteOamTableForLongGrass
0x08096CC4	thumb	IsElevationMismatchAt
0x08096D00	thumb	UpdateObjectEventElevationAndPriority
0x08096D5C	thumb	InitObjectPriorityByElevation
0x08096DA8	thumb	ElevationToPriority
0x08096DB8	thumb	ObjectEventUpdateElevation
0x08096E0C	thumb	SetObjectSubpriorityByElevation
0x08096E54	thumb	ObjectEventUpdateSubpriority
0x08096E70	thumb	AreElevationsCompatible
0x08096E90	thumb	GroundEffect_SpawnOnTallGrass
0x08096EDC	thumb	GroundEffect_StepOnTallGrass
0x08096F28	thumb	GroundEffect_SpawnOnLongGrass
0x08096F74	thumb	GroundEffect_StepOnLongGrass
0x08096FC0	thumb	GroundEffect_WaterReflection
0x08096FCC	thumb	GroundEffect_IceReflection
0x08096FD8	thumb	GroundEffect_FlowingWater
0x08096FE8	thumb	GroundEffect_SandTracks
0x08097014	thumb	GroundEffect_DeepSandTracks
0x08097040	thumb	DoTracksGroundEffect_None
0x08097044	thumb	DoTracksGroundEffect_Footprints
0x08097094	thumb	DoTracksGroundEffect_BikeTireTracks
0x080970E4	thumb	GroundEffect_Ripple
0x080970F0	thumb	GroundEffect_StepOnPuddle
0x08097100	thumb	GroundEffect_SandHeap
0x08097110	thumb	GroundEffect_JumpOnTallGrass
0x08097168	thumb	GroundEffect_JumpOnLongGrass
0x08097190	thumb	GroundEffect_JumpOnShallowWater
0x080971C0	thumb	GroundEffect_JumpOnWater
0x080971F0	thumb	GroundEffect_JumpLandingDust
0x08097220	thumb	GroundEffect_ShortGrass
0x08097230	thumb	GroundEffect_HotSprings
0x08097240	thumb	GroundEffect_Seaweed
0x08097260	thumb	DoFlaggedGroundEffects
0x080972BC	thumb	filters_out_some_ground_effects
0x080972F4	thumb	FilterOutStepOnPuddleGroundEffectIfJumping
0x08097310	thumb	DoGroundEffects_OnSpawn
0x0809735C	thumb	DoGroundEffects_OnBeginStep
0x080973B0	thumb	DoGroundEffects_OnFinishStep
0x08097404	thumb	FreezeObjectEvent
0x08097494	thumb	FreezeObjectEvents
0x080974D0	thumb	FreezeObjectEventsExceptOne
0x08097514	thumb	UnfreezeObjectEvent
0x0809757C	thumb	UnfreezeObjectEvents
0x080975AC	thumb	Step1
0x080975CC	thumb	Step2
0x080975F0	thumb	Step3
0x08097618	thumb	Step4
0x0809763C	thumb	Step8
0x08097660	thumb	SetSpriteDataForNormalStep
0x08097674	thumb	NpcTakeStep
0x080976DC	thumb	SetWalkSlowSpriteData
0x080976EC	thumb	UpdateWalkSlowAnim
0x08097728	thumb	GetFigure8YOffset
0x0809773C	thumb	GetFigure8XOffset
0x08097750	thumb	InitSpriteForFigure8Anim
0x08097758	thumb	AnimateSpriteInFigure8
0x08097820	thumb	GetJumpY
0x0809783C	thumb	SetJumpSpriteData
0x0809785C	thumb	DoJumpSpriteMovement
0x080978E4	thumb	DoJumpSpecialSpriteMovement
0x08097978	thumb	SetMovementDelay
0x0809797C	thumb	WaitForMovementDelay
0x08097994	thumb	SetAndStartSpriteAnim
0x080979BC	thumb	SpriteAnimEnded
0x080979D4	thumb	UpdateObjectEventSpriteInvisibility
0x08097AC8	thumb	SpriteCB_VirtualObject
0x08097AF0	thumb	DestroyVirtualObjects
0x08097B2C	thumb	GetVirtualObjectSpriteId
0x08097B78	thumb	TurnVirtualObject
0x08097BB4	thumb	SetVirtualObjectGraphics
0x08097C44	thumb	SetVirtualObjectInvisibility
0x08097C8C	thumb	IsVirtualObjectInvisible
0x08097CC4	thumb	SetVirtualObjectSpriteAnim
0x08097CF4	thumb	MoveUnionRoomObjectUp
0x08097D30	thumb	MoveUnionRoomObjectDown
0x08097D68	thumb	VirtualObject_UpdateAnim
0x08097D9C	thumb	IsVirtualObjectAnimating
0x08097DD0	thumb	StartFieldEffectForObjectEvent
0x08097DF8	thumb	DoShadowFieldEffect
0x08097E14	thumb	DoRippleFieldEffect
0x08097E50	thumb	MovementAction_LockAnim_Step0
0x08097EF0	thumb	MovementAction_UnlockAnim_Step0
0x08097F78	thumb	FindLockedObjectEventIndex
0x08097FA4	thumb	CreateLevitateMovementTask
0x08097FE4	thumb	ApplyLevitateMovement
0x08098044	thumb	DestroyLevitateMovementTask
0x08098074	thumb	FreezeObjectEventsExceptTwo
0x080980C0	thumb	MovementAction_FlyUp_Step0
0x080980D0	thumb	MovementAction_FlyUp_Step1
0x080980F4	thumb	MovementAction_FlyDown_Step0
0x08098108	thumb	MovementAction_FlyDown_Step1
0x08098124	thumb	MovementAction_Fly_Finish
0x08098128	thumb	InitFieldMessageBox
0x08098154	thumb	Task_DrawFieldMessage
0x080981BC	thumb	CreateTask_DrawFieldMessage
0x080981D0	thumb	DestroyTask_DrawFieldMessage
0x080981EC	thumb	ShowFieldMessage
0x08098214	thumb	Task_HidePokenavMessageWhenDone
0x08098238	thumb	ShowPokenavFieldMessage
0x08098278	thumb	ShowFieldAutoScrollMessage
0x080982A0	thumb	ForceShowFieldAutoScrollMessage
0x080982B8	thumb	ShowFieldMessageFromBuffer
0x080982DC	thumb	ExpandStringAndStartDrawFieldMessage
0x08098304	thumb	StartDrawFieldMessage
0x08098314	thumb	HideFieldMessageBox
0x08098330	thumb	GetFieldMessageBoxMode
0x0809833C	thumb	IsFieldMessageBoxHidden
0x08098358	thumb	ReplaceFieldMessageWithFrame
0x08098374	thumb	StopFieldMessage
0x08098388	thumb	IsPlayerStandingStill
0x080983A4	thumb	Task_FreezePlayer
0x080983C4	thumb	IsFreezePlayerFinished
0x080983E8	thumb	FreezeObjects_WaitForPlayer
0x08098400	thumb	Task_FreezeSelectedObjectAndPlayer
0x0809847C	thumb	IsFreezeSelectedObjectAndPlayerFinished
0x080984A0	thumb	FreezeObjects_WaitForPlayerAndSelected
0x080984F4	thumb	ScriptUnfreezeObjectEvents
0x08098524	thumb	UnionRoom_UnlockPlayerAndChatPartner
0x08098574	thumb	Script_FacePlayer
0x0809859C	thumb	Script_ClearHeldMovement
0x080985BC	thumb	Task_FreezeObjectAndPlayer
0x08098630	thumb	FreezeForApproachingTrainers
0x08098734	thumb	IsFreezeObjectAndPlayerFinished
0x08098758	thumb	GetWindowFrameTilesPal
0x0809877C	thumb	LoadMessageBoxGfx
0x080987BC	thumb	LoadUserWindowBorderGfx_
0x080987D4	thumb	LoadWindowGfx
0x0809882C	thumb	LoadUserWindowBorderGfx
0x08098858	thumb	DrawTextBorderOuter
0x080989E0	thumb	DrawTextBorderInner
0x08098B7C	thumb	rbox_fill_rectangle
0x08098C18	thumb	GetTextWindowPalette
0x08098C64	thumb	GetOverworldTextboxPalettePtr
0x08098C6C	thumb	LoadUserWindowBorderGfxOnBg
0x08098CB8	thumb	InitScriptContext
0x08098CF4	thumb	SetupBytecodeScript
0x08098D00	thumb	SetupNativeScript
0x08098D08	thumb	StopScript
0x08098D10	thumb	RunScriptCommand
0x08098D98	thumb	ScriptPush
0x08098DC0	thumb	ScriptPop
0x08098DE4	thumb	ScriptJump
0x08098DE8	thumb	ScriptCall
0x08098DFC	thumb	ScriptReturn
0x08098E0C	thumb	ScriptReadHalfword
0x08098E24	thumb	ScriptReadWord
0x08098E54	thumb	LockPlayerFieldControls
0x08098E60	thumb	UnlockPlayerFieldControls
0x08098E6C	thumb	ArePlayerFieldControlsLocked
0x08098E78	thumb	ScriptContext_IsEnabled
0x08098E94	thumb	ScriptContext_Init
0x08098EBC	thumb	ScriptContext_RunScript
0x08098EF8	thumb	ScriptContext_SetupScript
0x08098F30	thumb	ScriptContext_Stop
0x08098F3C	thumb	ScriptContext_Enable
0x08098F50	thumb	RunScriptImmediately
0x08098F88	thumb	MapHeaderGetScriptTable
0x08098FC8	thumb	MapHeaderRunScriptType
0x08098FE0	thumb	MapHeaderCheckScriptTable
0x08099040	thumb	RunOnLoadMapScript
0x0809904C	thumb	RunOnTransitionMapScript
0x08099058	thumb	RunOnResumeMapScript
0x08099064	thumb	RunOnReturnToFieldMapScript
0x08099070	thumb	RunOnDiveWarpMapScript
0x0809907C	thumb	TryRunOnFrameMapScript
0x08099098	thumb	TryRunOnWarpIntoMapScript
0x080990AC	thumb	CalculateRamScriptChecksum
0x080990D0	thumb	ClearRamScript
0x080990FC	thumb	InitRamScript
0x08099188	thumb	GetRamScript
0x080991F8	thumb	ValidateSavedRamScript
0x08099244	thumb	GetSavedRamScriptIfValid
0x080992A0	thumb	InitRamScript_NoObjectEvent
0x080992CC	thumb	ScrCmd_nop
0x080992D0	thumb	ScrCmd_nop1
0x080992D4	thumb	ScrCmd_end
0x080992E0	thumb	ScrCmd_gotonative
0x080992F8	thumb	ScrCmd_special
0x08099318	thumb	ScrCmd_specialvar
0x0809934C	thumb	ScrCmd_callnative
0x0809935C	thumb	ScrCmd_waitstate
0x08099368	thumb	ScrCmd_goto
0x08099380	thumb	ScrCmd_return
0x0809938C	thumb	ScrCmd_call
0x080993A4	thumb	ScrCmd_goto_if
0x080993E0	thumb	ScrCmd_call_if
0x0809941C	thumb	ScrCmd_setvaddress
0x08099438	thumb	ScrCmd_vgoto
0x0809945C	thumb	ScrCmd_vcall
0x08099480	thumb	ScrCmd_vgoto_if
0x080994C4	thumb	ScrCmd_vcall_if
0x08099508	thumb	ScrCmd_gotostd
0x08099538	thumb	ScrCmd_callstd
0x08099568	thumb	ScrCmd_gotostd_if
0x080995B4	thumb	ScrCmd_callstd_if
0x08099600	thumb	ScrCmd_returnram
0x08099614	thumb	ScrCmd_endram
0x0809962C	thumb	ScrCmd_setmysteryeventstatus
0x08099644	thumb	ScrCmd_loadword
0x08099668	thumb	ScrCmd_loadbytefromptr
0x0809968C	thumb	ScrCmd_setptr
0x080996A4	thumb	ScrCmd_loadbyte
0x080996C0	thumb	ScrCmd_setptrbyte
0x080996E4	thumb	ScrCmd_copylocal
0x08099704	thumb	ScrCmd_copybyte
0x08099720	thumb	ScrCmd_setvar
0x08099744	thumb	ScrCmd_copyvar
0x08099770	thumb	ScrCmd_setorcopyvar
0x0809979C	thumb	Compare
0x080997BC	thumb	ScrCmd_compare_local_to_local
0x080997EC	thumb	ScrCmd_compare_local_to_value
0x08099814	thumb	ScrCmd_compare_local_to_ptr
0x08099840	thumb	ScrCmd_compare_ptr_to_local
0x0809986C	thumb	ScrCmd_compare_ptr_to_value
0x0809988C	thumb	ScrCmd_compare_ptr_to_ptr
0x080998B0	thumb	ScrCmd_compare_var_to_value
0x080998E0	thumb	ScrCmd_compare_var_to_var
0x08099914	thumb	ScrCmd_addvar
0x0809993C	thumb	ScrCmd_subvar
0x0809996C	thumb	ScrCmd_random
0x080999A0	thumb	ScrCmd_additem
0x080999E4	thumb	ScrCmd_removeitem
0x08099A28	thumb	ScrCmd_checkitemspace
0x08099A6C	thumb	ScrCmd_checkitem
0x08099AB0	thumb	ScrCmd_checkitemtype
0x08099ADC	thumb	ScrCmd_addpcitem
0x08099B20	thumb	ScrCmd_checkpcitem
0x08099B64	thumb	ScrCmd_adddecoration
0x08099B90	thumb	ScrCmd_removedecoration
0x08099BBC	thumb	ScrCmd_checkdecorspace
0x08099BE8	thumb	ScrCmd_checkdecor
0x08099C14	thumb	ScrCmd_setflag
0x08099C28	thumb	ScrCmd_clearflag
0x08099C3C	thumb	ScrCmd_checkflag
0x08099C58	thumb	ScrCmd_incrementgamestat
0x08099C70	thumb	ScrCmd_animateflash
0x08099C8C	thumb	ScrCmd_setflashlevel
0x08099CA8	thumb	IsPaletteNotActive
0x08099CC8	thumb	ScrCmd_fadescreen
0x08099CF0	thumb	ScrCmd_fadescreenspeed
0x08099D20	thumb	ScrCmd_fadescreenswapbuffers
0x08099D94	thumb	RunPauseTimer
0x08099DB4	thumb	ScrCmd_delay
0x08099DD8	thumb	ScrCmd_initclock
0x08099E10	thumb	ScrCmd_dotimebasedevents
0x08099E1C	thumb	ScrCmd_gettime
0x08099E54	thumb	ScrCmd_setweather
0x08099E70	thumb	ScrCmd_resetweather
0x08099E7C	thumb	ScrCmd_doweather
0x08099E88	thumb	ScrCmd_setstepcallback
0x08099EA0	thumb	ScrCmd_setmaplayoutindex
0x08099EBC	thumb	ScrCmd_warp
0x08099F44	thumb	ScrCmd_warpsilent
0x08099FCC	thumb	ScrCmd_warpdoor
0x0809A054	thumb	ScrCmd_warphole
0x0809A0C8	thumb	ScrCmd_warpteleport
0x0809A150	thumb	ScrCmd_warpmossdeepgym
0x0809A1D8	thumb	ScrCmd_setwarp
0x0809A258	thumb	ScrCmd_setdynamicwarp
0x0809A2DC	thumb	ScrCmd_setdivewarp
0x0809A35C	thumb	ScrCmd_setholewarp
0x0809A3DC	thumb	ScrCmd_setescapewarp
0x0809A45C	thumb	ScrCmd_getplayerxy
0x0809A498	thumb	ScrCmd_getpartysize
0x0809A4B4	thumb	ScrCmd_playse
0x0809A4C8	thumb	WaitForSoundEffectFinish
0x0809A4E0	thumb	ScrCmd_waitse
0x0809A4F4	thumb	ScrCmd_playfanfare
0x0809A508	thumb	WaitForFanfareFinish
0x0809A518	thumb	ScrCmd_waitfanfare
0x0809A52C	thumb	ScrCmd_playbgm
0x0809A55C	thumb	ScrCmd_savebgm
0x0809A570	thumb	ScrCmd_fadedefaultbgm
0x0809A57C	thumb	ScrCmd_fadenewbgm
0x0809A590	thumb	ScrCmd_fadeoutbgm
0x0809A5C4	thumb	ScrCmd_fadeinbgm
0x0809A5E8	thumb	ScrCmd_applymovement
0x0809A62C	thumb	ScrCmd_applymovementat
0x0809A670	thumb	WaitForMovementFinish
0x0809A698	thumb	ScrCmd_waitmovement
0x0809A6EC	thumb	ScrCmd_waitmovementat
0x0809A740	thumb	ScrCmd_removeobject
0x0809A768	thumb	ScrCmd_removeobjectat
0x0809A798	thumb	ScrCmd_addobject
0x0809A7C0	thumb	ScrCmd_addobjectat
0x0809A7F0	thumb	ScrCmd_setobjectxy
0x0809A858	thumb	ScrCmd_setobjectxyperm
0x0809A8B0	thumb	ScrCmd_copyobjectxytoperm
0x0809A8D8	thumb	ScrCmd_showobjectat
0x0809A908	thumb	ScrCmd_hideobjectat
0x0809A938	thumb	ScrCmd_setobjectsubpriority
0x0809A974	thumb	ScrCmd_resetobjectsubpriority
0x0809A9A4	thumb	ScrCmd_faceplayer
0x0809A9DC	thumb	ScrCmd_turnobject
0x0809AA10	thumb	ScrCmd_setobjectmovementtype
0x0809AA38	thumb	ScrCmd_createvobject
0x0809AAA8	thumb	ScrCmd_turnvobject
0x0809AAC4	thumb	ScrCmd_lockall
0x0809AAEC	thumb	ScrCmd_lock
0x0809AB44	thumb	ScrCmd_releaseall
0x0809AB7C	thumb	ScrCmd_release
0x0809ABD4	thumb	ScrCmd_message
0x0809ABF0	thumb	ScrCmd_pokenavcall
0x0809AC0C	thumb	ScrCmd_messageautoscroll
0x0809AC3C	thumb	ScrCmd_messageinstant
0x0809AC78	thumb	ScrCmd_waitmessage
0x0809AC8C	thumb	ScrCmd_closemessage
0x0809AC98	thumb	WaitForAorBPress
0x0809ACC0	thumb	ScrCmd_waitbuttonpress
0x0809ACD4	thumb	ScrCmd_yesnobox
0x0809AD00	thumb	ScrCmd_multichoice
0x0809AD3C	thumb	ScrCmd_multichoicedefault
0x0809AD8C	thumb	ScrCmd_drawbox
0x0809AD90	thumb	ScrCmd_multichoicegrid
0x0809ADE0	thumb	ScrCmd_erasebox
0x0809ADEC	thumb	ScrCmd_drawboxtext
0x0809ADF8	thumb	ScrCmd_showmonpic
0x0809AE28	thumb	ScrCmd_hidemonpic
0x0809AE48	thumb	ScrCmd_showcontestpainting
0x0809AE6C	thumb	ScrCmd_braillemessage
0x0809AF94	thumb	ScrCmd_closebraillemessage
0x0809AFA0	thumb	ScrCmd_vmessage
0x0809AFBC	thumb	ScrCmd_bufferspeciesname
0x0809AFFC	thumb	ScrCmd_bufferleadmonspeciesname
0x0809B048	thumb	ScrCmd_bufferpartymonnick
0x0809B090	thumb	ScrCmd_bufferitemname
0x0809B0C4	thumb	ScrCmd_bufferitemnameplural
0x0809B114	thumb	ScrCmd_bufferdecorationname
0x0809B150	thumb	ScrCmd_buffermovename
0x0809B190	thumb	ScrCmd_buffernumberstring
0x0809B1D4	thumb	ScrCmd_bufferstdstring
0x0809B214	thumb	ScrCmd_buffercontestname
0x0809B248	thumb	ScrCmd_bufferstring
0x0809B270	thumb	ScrCmd_vbuffermessage
0x0809B294	thumb	ScrCmd_vbufferstring
0x0809B2C8	thumb	ScrCmd_bufferboxname
0x0809B304	thumb	ScrCmd_givemon
0x0809B384	thumb	ScrCmd_giveegg
0x0809B3B0	thumb	ScrCmd_setmonmove
0x0809B3DC	thumb	ScrCmd_checkpartymove
0x0809B458	thumb	ScrCmd_addmoney
0x0809B48C	thumb	ScrCmd_removemoney
0x0809B4C0	thumb	ScrCmd_checkmoney
0x0809B500	thumb	ScrCmd_showmoneybox
0x0809B53C	thumb	ScrCmd_hidemoneybox
0x0809B548	thumb	ScrCmd_updatemoneybox
0x0809B578	thumb	ScrCmd_showcoinsbox
0x0809B5A0	thumb	ScrCmd_hidecoinsbox
0x0809B5B4	thumb	ScrCmd_updatecoinsbox
0x0809B5D0	thumb	ScrCmd_trainerbattle
0x0809B5E4	thumb	ScrCmd_dotrainerbattle
0x0809B5F0	thumb	ScrCmd_gotopostbattlescript
0x0809B604	thumb	ScrCmd_gotobeatenscript
0x0809B618	thumb	ScrCmd_checktrainerflag
0x0809B63C	thumb	ScrCmd_settrainerflag
0x0809B658	thumb	ScrCmd_cleartrainerflag
0x0809B674	thumb	ScrCmd_setwildbattle
0x0809B6A8	thumb	ScrCmd_dowildbattle
0x0809B6B8	thumb	ScrCmd_pokemart
0x0809B6CC	thumb	ScrCmd_pokemartdecoration
0x0809B6E0	thumb	ScrCmd_pokemartdecoration2
0x0809B6F4	thumb	ScrCmd_playslotmachine
0x0809B71C	thumb	ScrCmd_setberrytree
0x0809B758	thumb	ScrCmd_getpokenewsactive
0x0809B784	thumb	ScrCmd_choosecontestmon
0x0809B794	thumb	ScrCmd_startcontest
0x0809B7A4	thumb	ScrCmd_showcontestresults
0x0809B7B4	thumb	ScrCmd_contestlinktransfer
0x0809B7CC	thumb	ScrCmd_dofieldeffect
0x0809B7F4	thumb	ScrCmd_setfieldeffectargument
0x0809B824	thumb	WaitForFieldEffectFinish
0x0809B844	thumb	ScrCmd_waitfieldeffect
0x0809B870	thumb	ScrCmd_setrespawn
0x0809B88C	thumb	ScrCmd_checkplayergender
0x0809B8A4	thumb	ScrCmd_playmoncry
0x0809B8DC	thumb	ScrCmd_waitmoncry
0x0809B8F0	thumb	ScrCmd_setmetatile
0x0809B970	thumb	ScrCmd_opendoor
0x0809B9C8	thumb	ScrCmd_closedoor
0x0809BA0C	thumb	IsDoorAnimationStopped
0x0809BA24	thumb	ScrCmd_waitdooranim
0x0809BA38	thumb	ScrCmd_setdooropen
0x0809BA7C	thumb	ScrCmd_setdoorclosed
0x0809BAC0	thumb	ScrCmd_addelevmenuitem
0x0809BAFC	thumb	ScrCmd_showelevmenu
0x0809BB00	thumb	ScrCmd_checkcoins
0x0809BB20	thumb	ScrCmd_addcoins
0x0809BB58	thumb	ScrCmd_removecoins
0x0809BB90	thumb	ScrCmd_moverotatingtileobjects
0x0809BBB4	thumb	ScrCmd_turnrotatingtileobjects
0x0809BBC0	thumb	ScrCmd_initrotatingtilepuzzle
0x0809BBDC	thumb	ScrCmd_freerotatingtilepuzzle
0x0809BBE8	thumb	ScrCmd_selectapproachingtrainer
0x0809BBFC	thumb	ScrCmd_lockfortrainer
