# addr	mode	name  (STT_FUNC from a byte-matching decomp ELF; blank name = let the finder synthesise one)
0x0801B3F8	thumb	nullsub_0801B3F8
0x0801B3FC	thumb	getMapGraphics
0x0801B414	thumb	getMapPaletteTable
0x0801B42C	thumb	getMapTilemapData
0x0801B444	thumb	getMapTileData
0x0801B45C	thumb	getMapDoorsHotspots
0x0801B480	thumb	sub_0801B480
0x0801B498	thumb	getMapObjectData
0x0801B4C4	thumb	getGiftBoxData
0x0801B4E4	thumb	getDoorDestinationInfo
0x0801B504	thumb	sub_0801B504
0x0801B520	thumb	sub_0801B520
0x0801B53C	thumb	sub_0801B53C
0x0801B558	thumb	sub_0801B558
0x0801B574	thumb	sub_0801B574
0x0801B5E8	thumb	sub_0801B5E8
0x0801B7D8	thumb	sub_0801B7D8
0x0801B98C	thumb	exec_cmd
0x0801BEE0	thumb	exec_extended
0x0801BF18	thumb	sub_0801BF18
0x0801BF48	thumb	cmd_delay
0x0801BF84	thumb	cmd_set_anim_speed
0x0801BFFC	thumb	cmd_load_subscript
0x0801C044	thumb	cmd_04
0x0801C074	thumb	cmd_05
0x0801C0FC	thumb	cmd_06
0x0801C178	thumb	cmd_07
0x0801C1D0	thumb	cmd_reload_room
0x0801C288	thumb	cmd_C9
0x0801C2B8	thumb	cmd_E4
0x0801C448	thumb	cmd_F5
0x0801C4A4	thumb	cmd_set_flag
0x0801C4D8	thumb	cmd_0B
0x0801C508	thumb	cmd_0C
0x0801C534	thumb	cmd_push_flag
0x0801C560	thumb	cmd_0E
0x0801C584	thumb	cmd_0F
0x0801C5A8	thumb	cmd_flag_equals
0x0801C5E8	thumb	cmd_11
0x0801C620	thumb	cmd_12
0x0801C658	thumb	cmd_DD
0x0801C688	thumb	cmd_DE
0x0801C6AC	thumb	cmd_DF
0x0801C6E4	thumb	cmd_14
0x0801C730	thumb	cmd_push_map_id
0x0801C74C	thumb	cmd_add_pocket
0x0801C760	thumb	cmd_push_pocket
0x0801C774	thumb	cmd_set_key_item
0x0801C79C	thumb	cmd_get_item_count
0x0801C830	thumb	cmd_get_party_size
0x0801C84C	thumb	cmd_has_party_member
0x0801C88C	thumb	cmd_has_party_member_2
0x0801C8C8	thumb	cmd_party_add
0x0801C924	thumb	cmd_party_heal
0x0801C970	thumb	cmd_party_remove
0x0801C9CC	thumb	cmd_20
0x0801CA14	thumb	cmd_set_giftbox_flag
0x0801CA48	thumb	cmd_get_giftbox_flag
0x0801CA74	thumb	cmd_member_heal
0x0801CA8C	thumb	cmd_24
0x0801CAB4	thumb	cmd_add_bank
0x0801CAC8	thumb	cmd_get_bank
0x0801CADC	thumb	cmd_27
0x0801CAFC	thumb	cmd_28
0x0801CB48	thumb	cmd_29
0x0801CBA4	thumb	cmd_31
0x0801CC28	thumb	cmd_2A
0x0801CC70	thumb	cmd_cfg_member
0x0801CD20	thumb	cmd_cfg_member_item
0x0801CE00	thumb	cmd_get_hp_pp
0x0801CE48	thumb	cmd_peek_session_playtime
0x0801CE68	thumb	cmd_push_session_playtime
0x0801CE84	thumb	cmd_set_ailment
0x0801CEE0	thumb	cmd_E3
0x0801CF44	thumb	cmd_E5
0x0801CFA4	thumb	cmd_E6
0x0801D038	thumb	cmd_E7
0x0801D0C8	thumb	cmd_E8
0x0801D18C	thumb	cmd_EA
0x0801D24C	thumb	cmd_get_char_lvl
0x0801D280	thumb	cmd_heal_hp
0x0801D2D4	thumb	cmd_heal_pp
0x0801D320	thumb	cmd_set_psi
0x0801D438	thumb	cmd_F2
0x0801D4DC	thumb	cmd_F8
0x0801D4FC	thumb	cmd_F9
0x0801D544	thumb	cmd_FA
0x0801D594	thumb	cmd_put_ocho
0x0801D620	thumb	cmd_get_ocho
0x0801D698	thumb	cmd_FF
0x0801D6FC	thumb	cmd_disp_msg
0x0801D864	thumb	cmd_disp_msg_0
0x0801D9C4	thumb	cmd_34
0x0801D9F8	thumb	cmd_35
0x0801DA2C	thumb	cmd_get_msg_choice
0x0801DA48	thumb	cmd_37
0x0801DA7C	thumb	cmd_38
0x0801DB10	thumb	cmd_load_name
0x0801DB48	thumb	cmd_3A
0x0801DBB0	thumb	cmd_3B
0x0801DBBC	thumb	cmd_change_room
0x0801DCC0	thumb	cmd_3D
0x0801DDB4	thumb	cmd_3E
0x0801DDB8	thumb	cmd_3F
0x0801DE30	thumb	cmd_pan_to_pos
0x0801DEDC	thumb	cmd_41
0x0801DF88	thumb	cmd_pan_to_map_pos
0x0801E0E0	thumb	cmd_43
0x0801E120	thumb	cmd_44
0x0801E14C	thumb	cmd_45
0x0801E164	thumb	cmd_46
0x0801E17C	thumb	cmd_47
0x0801E1F0	thumb	cmd_48
0x0801E2AC	thumb	cmd_cam_follow_sprite
0x0801E2FC	thumb	cmd_4A
0x0801E3D0	thumb	cmd_4B
0x0801E430	thumb	cmd_4C
0x0801E48C	thumb	cmd_4D
0x0801E530	thumb	cmd_4E
0x0801E588	thumb	cmd_4F
0x0801E5A8	thumb	cmd_CC
0x0801E5D8	thumb	cmd_CD
0x0801E614	thumb	cmd_E0
0x0801E688	thumb	cmd_EB
0x0801E72C	thumb	cmd_F0
0x0801E744	thumb	cmd_F1
0x0801E774	thumb	cmd_50
0x0801E838	thumb	cmd_play_anim
0x0801E8FC	thumb	cmd_linemove
0x0801E968	thumb	cmd_53
0x0801EB10	thumb	cmd_54
0x0801EBE8	thumb	cmd_55
0x0801ECFC	thumb	cmd_56
0x0801ED94	thumb	cmd_57
0x0801EE24	thumb	cmd_58
0x0801EE64	thumb	cmd_59
0x0801EE78	thumb	cmd_5A
0x0801EF04	thumb	cmd_5B
0x0801F050	thumb	cmd_5C
0x0801F094	thumb	cmd_set_member_sprite
0x0801F0E4	thumb	cmd_5E
0x0801F140	thumb	cmd_5F
0x0801F17C	thumb	cmd_60
0x0801F1CC	thumb	cmd_61
0x0801F1F0	thumb	cmd_62
0x0801F240	thumb	cmd_63
0x0801F2B8	thumb	cmd_64
0x0801F338	thumb	cmd_65
0x0801F384	thumb	cmd_66
0x0801F3D4	thumb	cmd_67
0x0801F3F4	thumb	cmd_68
0x0801F484	thumb	cmd_69
0x0801F4B0	thumb	cmd_6A
0x0801F4DC	thumb	cmd_6B
0x0801F548	thumb	cmd_6C
0x0801F598	thumb	cmd_6D
0x0801F610	thumb	cmd_B4
0x0801F6E0	thumb	cmd_load_sprite_table
0x0801F710	thumb	cmd_B7
0x0801F720	thumb	cmd_B8
0x0801F754	thumb	cmd_BA
0x0801F7B8	thumb	cmd_BF
0x0801F7CC	thumb	cmd_C0
0x0801F834	thumb	cmd_get_talker_sprite
0x0801F860	thumb	cmd_C2
0x0801F8D0	thumb	cmd_C3
0x0801F92C	thumb	cmd_C4
0x0801F968	thumb	cmd_C5
0x0801FBC0	thumb	cmd_C6
0x0801FBF8	thumb	cmd_CA
0x0801FC60	thumb	cmd_D2
0x0801FCAC	thumb	cmd_D3
0x0801FCF8	thumb	cmd_D5
0x0801FD80	thumb	cmd_D6
0x0801FD9C	thumb	cmd_D7
0x0801FE28	thumb	cmd_D9
0x0801FEC0	thumb	cmd_DA
0x0801FF44	thumb	cmd_E9
0x0801FF68	thumb	cmd_F3
0x0801FF9C	thumb	cmd_F7
0x08020018	thumb	cmd_FD
0x08020038	thumb	cmd_FE
0x08020064	thumb	cmd_96
0x08020090	thumb	cmd_set_fade
0x080200C4	thumb	cmd_fade_in
0x08020158	thumb	cmd_play_fade
0x080201AC	thumb	cmd_71
0x080201EC	thumb	cmd_72
0x08020240	thumb	cmd_73
0x080202A0	thumb	cmd_set_palettes
0x080202E0	thumb	cmd_75
0x08020328	thumb	cmd_76
0x0802039C	thumb	cmd_stop_shake
0x080203B8	thumb	cmd_play_anim_above
0x08020428	thumb	cmd_79
0x08020448	thumb	cmd_7A
0x08020524	thumb	cmd_7B
0x08020530	thumb	cmd_7C
0x0802053C	thumb	cmd_7D
0x080205B0	thumb	cmd_7E
0x080205EC	thumb	cmd_7F
0x08020644	thumb	cmd_80
0x08020754	thumb	cmd_81
0x08020790	thumb	cmd_disp_text_special
0x08020854	thumb	cmd_B9
0x080208D4	thumb	cmd_BB
0x08020934	thumb	cmd_BC
0x0802098C	thumb	cmd_BD
0x080209C8	thumb	cmd_BE
0x08020A50	thumb	cmd_C7
0x08020AB4	thumb	cmd_C8
0x08020B04	thumb	cmd_CE
0x08020B60	thumb	cmd_CF
0x08020C10	thumb	cmd_D1
0x08020C2C	thumb	cmd_set_logo_disp
0x08020C4C	thumb	cmd_F4
0x08020CDC	thumb	cmd_disp_staffroll
0x08020D04	thumb	cmd_play_sound_ext
0x08020E04	thumb	cmd_play_sound
0x08020E5C	thumb	cmd_fade_bgm
0x08020EA0	thumb	cmd_fade_sfx
0x08020EE4	thumb	cmd_stop_bgm
0x08020F14	thumb	cmd_stop_sfx
0x08020F48	thumb	cmd_88
0x08020FA8	thumb	cmd_set_bgm
0x08021034	thumb	cmd_set_bgm_other
0x080210B0	thumb	cmd_8A
0x0802119C	thumb	cmd_CB
0x08021208	thumb	cmd_push_current_track
0x08021228	thumb	cmd_set_volume
0x08021294	thumb	cmd_DB
0x080212C4	thumb	cmd_DC
0x080212F4	thumb	cmd_E1
0x08021314	thumb	cmd_play_sfx
0x080213EC	thumb	cmd_init_battle
0x0802142C	thumb	cmd_8D
0x08021458	thumb	cmd_8E
0x08021484	thumb	cmd_8F
0x080214B0	thumb	cmd_90
0x080214D8	thumb	cmd_91
0x080214DC	thumb	cmd_set_gameover
0x080214F0	thumb	cmd_93
0x08021510	thumb	cmd_open_shop
0x0802159C	thumb	cmd_open_save
0x080215F0	thumb	cmd_open_naming
0x08021628	thumb	cmd_cmp_input_name
0x08021698	thumb	cmd_open_itemguy
0x08021718	thumb	cmd_open_bank
0x08021724	thumb	cmd_A6
0x08021734	thumb	cmd_restart
0x08021740	thumb	cmd_set_movement_property
0x08021798	thumb	cmd_AC
0x080217B4	thumb	cmd_AD
0x0802180C	thumb	cmd_AE
0x08021834	thumb	cmd_AF
0x08021838	thumb	cmd_B0
0x0802185C	thumb	cmd_B1
0x08021878	thumb	sub_08021878
0x080218B0	thumb	scriptstack_push_eq
0x080218C8	thumb	scriptstack_set
0x080218E8	thumb	scriptstack_push
0x08021914	thumb	scriptstack_peek
0x08021920	thumb	sub_08021920
0x08021930	thumb	sub_08021930
0x08021AFC	thumb	sub_08021AFC
0x08021B64	thumb	sub_08021B64
0x08021BDC	thumb	sub_08021BDC
0x08021DC4	thumb	sub_08021DC4
0x08021F40	thumb	sub_08021F40
0x08022024	thumb	sub_08022024
0x080220EC	thumb	sub_080220EC
0x08022120	thumb	sub_08022120
0x08022194	thumb	sub_08022194
0x080222C0	thumb	sub_080222C0
0x080222F8	thumb	sub_080222F8
0x08022354	thumb	sub_08022354
0x08022368	thumb	sub_08022368
0x080223F4	thumb	sub_080223F4
0x08022474	thumb	sub_08022474
0x080224E0	thumb	draw_ui_text
0x0802255C	thumb	sub_0802255C
0x080225B4	thumb	sub_080225B4
0x0802260C	thumb	sub_0802260C
0x08022694	thumb	sub_08022694
0x08022710	thumb	sub_08022710
0x080227BC	thumb	sub_080227BC
0x080229F0	thumb	sub_080229F0
0x08022A18	thumb	sub_08022A18
0x08022E50	thumb	sub_08022E50
0x08022E8C	thumb	sub_08022E8C
0x08022ED0	thumb	sub_08022ED0
0x08022F14	thumb	sub_08022F14
0x08022F6C	thumb	sub_08022F6C
0x08022FE4	thumb	sub_08022FE4
0x08023054	thumb	sub_08023054
0x080230C8	thumb	sub_080230C8
0x08023118	thumb	sub_08023118
0x08023148	thumb	sub_08023148
0x0802337C	thumb	sub_0802337C
0x080233C0	thumb	sub_080233C0
0x08023414	thumb	sub_08023414
0x08023490	thumb	sub_08023490
0x08023588	thumb	sub_08023588
0x08023890	thumb	sub_08023890
0x08023948	thumb	sub_08023948
0x08023E44	thumb	sub_08023E44
0x08023EF8	thumb	sub_08023EF8
0x08023F4C	thumb	sub_08023F4C
0x08023FA8	thumb	sub_08023FA8
0x0802400C	thumb	sub_0802400C
0x0802406C	thumb	sub_0802406C
0x08024148	thumb	sub_08024148
0x080242C4	thumb	sub_080242C4
0x0802443C	thumb	sub_0802443C
0x080244D4	thumb	sub_080244D4
0x08024510	thumb	sub_08024510
0x0802454C	thumb	sub_0802454C
0x08024628	thumb	nullsub_6
0x0802462C	thumb	sub_0802462C
0x08024744	thumb	sub_08024744
0x08024874	thumb	sub_08024874
0x080248D4	thumb	sub_080248D4
0x080249E8	thumb	sub_080249E8
0x08024A74	thumb	sub_08024A74
0x08024B40	thumb	sub_08024B40
0x08024B9C	thumb	sub_08024B9C
0x08024CC8	thumb	sub_08024CC8
0x08024DCC	thumb	sub_08024DCC
0x08024EEC	thumb	sub_08024EEC
0x08024F74	thumb	sub_08024F74
0x0802503C	thumb	sub_0802503C
0x080250B4	thumb	sub_080250B4
0x08025168	thumb	sub_08025168
0x0802519C	thumb	sub_0802519C
0x080251D8	thumb	nullsub_68
0x080251DC	thumb	sub_080251DC
0x080251F4	thumb	sub_080251F4
0x08025340	thumb	object_interact
0x08025620	thumb	sub_08025620
0x08025718	thumb	sub_08025718
0x08025918	thumb	sub_08025918
0x080259D4	thumb	sub_080259D4
0x08025A80	thumb	sub_08025A80
0x08025B3C	thumb	sub_08025B3C
0x08025BF8	thumb	sub_08025BF8
0x08025CB0	thumb	sub_08025CB0
0x08025D64	thumb	sub_08025D64
0x08025E20	thumb	sub_08025E20
0x08025ED8	thumb	sub_08025ED8
0x08025F98	thumb	sub_08025F98
0x080260C8	thumb	sub_080260C8
0x0802610C	thumb	sub_0802610C
0x080261D0	thumb	sub_080261D0
0x080262F0	thumb	sub_080262F0
0x0802630C	thumb	sub_0802630C
0x080263A4	thumb	sub_080263A4
0x08026470	thumb	sub_08026470
0x08026508	thumb	sub_08026508
0x08026610	thumb	sub_08026610
0x0802665C	thumb	sub_0802665C
0x08026724	thumb	sub_08026724
0x08026760	thumb	sub_08026760
0x0802691C	thumb	sub_0802691C
0x08026938	thumb	sub_08026938
0x080269AC	thumb	sub_080269AC
0x08026AF8	thumb	sub_08026AF8
0x08026BCC	thumb	sub_08026BCC
0x08026C28	thumb	sub_08026C28
0x08026CD0	thumb	sub_08026CD0
0x08026CE4	thumb	sub_08026CE4
0x08026DA8	thumb	sub_08026DA8
0x08026DE0	thumb	sub_08026DE0
0x08026E3C	thumb	sub_08026E3C
0x0802706C	thumb	getDirectionIndex
0x080270A0	thumb	getVelocity
0x080270B8	thumb	getPrevDirection
0x080270C8	thumb	sub_080270C8
0x080270D8	thumb	sub_080270D8
0x080270E8	thumb	getOppositeDirection
0x080270F8	thumb	get90DegreeTurn
0x08027138	thumb	sub_08027138
0x08027164	thumb	sub_08027164
0x0802718C	thumb	get_obj
0x0802724C	thumb	sub_0802724C
0x080272F4	thumb	sub_080272F4
0x080274AC	thumb	sub_080274AC
0x08027680	thumb	sub_08027680
0x0802773C	thumb	sub_0802773C
0x0802781C	thumb	sub_0802781C
0x08027904	thumb	sub_08027904
0x08027940	thumb	sub_08027940
0x080279AC	thumb	sub_080279AC
0x08027A28	thumb	sub_08027A28
0x08027AE0	thumb	sub_08027AE0
0x08027B84	thumb	sub_08027B84
0x08027BD0	thumb	sub_08027BD0
0x08027C20	thumb	sub_08027C20
0x08027C40	thumb	sub_08027C40
0x08027C98	thumb	sub_08027C98
0x08027CD8	thumb	sub_08027CD8
0x08027D1C	thumb	sub_08027D1C
0x08027DC4	thumb	sub_08027DC4
0x08027DE4	thumb	sub_08027DE4
0x08027DF4	thumb	sub_08027DF4
0x08027E0C	thumb	sub_08027E0C
0x08027E60	thumb	sub_08027E60
0x08027E74	thumb	sub_08027E74
0x08027EF8	thumb	sub_08027EF8
0x08027F38	thumb	getCommonScriptLine
0x08027F70	thumb	getRoomScriptLine
0x08027FB8	thumb	sub_08027FB8
0x08027FD8	thumb	sub_08027FD8
0x08028020	thumb	sub_08028020
0x08028040	thumb	sub_08028040
0x08028080	thumb	sub_08028080
0x08028264	thumb	sub_08028264
0x08028780	thumb	sub_08028780
0x08028C0C	thumb	sub_08028C0C
0x08028C70	thumb	sub_08028C70
0x08029054	thumb	sub_08029054
0x08029078	thumb	sub_08029078
0x08029350	thumb	sub_08029350
0x080293BC	thumb	sub_080293BC
0x080293C8	thumb	sub_080293C8
0x0802941C	thumb	sub_0802941C
0x08029428	thumb	sub_08029428
0x080294DC	thumb	sub_080294DC
0x080295E8	thumb	initStatMeters
0x08029684	thumb	sub_08029684
0x080296E4	thumb	sub_080296E4
0x08029B18	thumb	sub_08029B18
0x08029CAC	thumb	sub_08029CAC
0x08029D10	thumb	sub_08029D10
0x08029D9C	thumb	sub_08029D9C
0x08029E18	thumb	sub_08029E18
0x08029EF0	thumb	sub_08029EF0
0x08029FC8	thumb	sub_08029FC8
0x0802A038	thumb	add_dp_to_pocket
0x0802A05C	thumb	add_dp_to_bank
0x0802A080	thumb	withdraw_dp
0x0802A0BC	thumb	deposit_dp
0x0802A0F8	thumb	update_key_item_quantity
0x0802A124	thumb	sub_0802A124
0x0802A180	thumb	sub_0802A180
0x0802A264	thumb	sub_0802A264
0x0802A310	thumb	sub_0802A310
0x0802A3D0	thumb	heldItemQty
0x0802A400	thumb	heldItemIndex
0x0802A42C	thumb	sub_0802A42C
0x0802A454	thumb	giveItemQuantity
0x0802A49C	thumb	sub_0802A49C
0x0802A574	thumb	sub_0802A574
0x0802A60C	thumb	sub_0802A60C
0x0802A630	thumb	sub_0802A630
0x0802A670	thumb	sub_0802A670
0x0802A74C	thumb	sub_0802A74C
0x0802A7F8	thumb	sub_0802A7F8
0x0802A8D4	thumb	sub_0802A8D4
0x0802A98C	thumb	sub_0802A98C
0x0802A9B4	thumb	sub_0802A9B4
0x0802AA78	thumb	sub_0802AA78
0x0802AAEC	thumb	updateStatMeter
0x0802ABCC	thumb	sub_0802ABCC
0x0802AC64	thumb	tickStatMeter
0x0802AD88	thumb	sub_0802AD88
0x0802ADCC	thumb	set_ailment
0x0802AF24	thumb	sub_0802AF24
0x0802AF88	thumb	sub_0802AF88
0x0802AFBC	thumb	sub_0802AFBC
0x0802AFF0	thumb	heal_hp
0x0802B048	thumb	restore_pp
0x0802B094	thumb	sub_0802B094
0x0802B0D0	thumb	sub_0802B0D0
0x0802B188	thumb	sub_0802B188
0x0802B370	thumb	sub_0802B370
0x0802B4D8	thumb	sub_0802B4D8
0x0802B53C	thumb	sub_0802B53C
0x0802B57C	thumb	sub_0802B57C
0x0802B5D8	thumb	sub_0802B5D8
0x0802B844	thumb	sub_0802B844
0x0802B858	thumb	get_char_stats
0x0802B874	thumb	sub_0802B874
0x0802B88C	thumb	getStatMeter
0x0802B8C4	thumb	sub_0802B8C4
0x0802B8F4	thumb	sub_0802B8F4
0x0802B924	thumb	sub_0802B924
0x0802B954	thumb	getPartyMemberByHeldItem
0x0802B9C0	thumb	is_equippable
0x0802B9E8	thumb	getItemEquipSlot
0x0802BA28	thumb	getEquippedItemIndex2
0x0802BA68	thumb	isEquipLytSet2
0x0802BA78	thumb	setEquipLyt2
0x0802BA98	thumb	sub_0802BA98
0x0802BB04	thumb	sub_0802BB04
0x0802BB64	thumb	sub_0802BB64
0x0802BBC8	thumb	sub_0802BBC8
0x0802BBE4	thumb	sub_0802BBE4
0x0802C3F8	thumb	sub_0802C3F8
0x0802C4A0	thumb	sub_0802C4A0
0x0802C8A8	thumb	sub_0802C8A8
0x0802CED4	thumb	sub_0802CED4
0x0802CF14	thumb	sub_0802CF14
0x0802D294	thumb	sub_0802D294
0x0802D3F8	thumb	sub_0802D3F8
0x0802D458	thumb	sub_0802D458
0x0802D5D0	thumb	sub_0802D5D0
0x0802D618	thumb	sub_0802D618
0x0802D660	thumb	sub_0802D660
0x0802D6A0	thumb	sub_0802D6A0
0x0802D790	thumb	sub_0802D790
0x0802D9F8	thumb	updateObjectPosition
0x0802DA58	thumb	sub_0802DA58
0x0802DB9C	thumb	sub_0802DB9C
0x0802DC2C	thumb	enemy_move
0x0802DD04	thumb	sub_0802DD04
0x0802DDA0	thumb	sub_0802DDA0
0x0802DE5C	thumb	sub_0802DE5C
0x0802DEB0	thumb	sub_0802DEB0
0x0802DF14	thumb	sub_0802DF14
0x0802DF48	thumb	sub_0802DF48
0x0802DF94	thumb	sub_0802DF94
0x0802DFC0	thumb	sub_0802DFC0
0x0802DFE4	thumb	sub_0802DFE4
0x0802E048	thumb	sub_0802E048
0x0802E070	thumb	sub_0802E070
0x0802E07C	thumb	sub_0802E07C
0x0802E0A4	thumb	sub_0802E0A4
0x0802E0C8	thumb	sub_0802E0C8
0x0802E100	thumb	sub_0802E100
0x0802E104	thumb	sub_0802E104
0x0802E13C	thumb	sub_0802E13C
0x0802E200	thumb	sub_0802E200
0x0802E25C	thumb	sub_0802E25C
0x0802E2BC	thumb	sub_0802E2BC
0x0802E340	thumb	sub_0802E340
0x0802E394	thumb	sub_0802E394
0x0802E400	thumb	sub_0802E400
0x0802E410	thumb	sub_0802E410
0x0802E420	thumb	sub_0802E420
0x0802E43C	thumb	sub_0802E43C
0x0802E458	thumb	sub_0802E458
0x0802E474	thumb	sub_0802E474
0x0802E4C4	thumb	sub_0802E4C4
0x0802E530	thumb	sub_0802E530
0x0802E580	thumb	sub_0802E580
0x0802E58C	thumb	sub_0802E58C
0x0802E5F4	thumb	sub_0802E5F4
0x0802E630	thumb	sub_0802E630
0x0802E64C	thumb	sub_0802E64C
0x0802E668	thumb	sub_0802E668
0x0802E684	thumb	sub_0802E684
0x0802E6A0	thumb	sub_0802E6A0
0x0802E6BC	thumb	sub_0802E6BC
0x0802E728	thumb	sub_0802E728
0x0802E7C0	thumb	sub_0802E7C0
0x0802E830	thumb	sub_0802E830
0x0802E884	thumb	sub_0802E884
0x0802E9C8	thumb	sub_0802E9C8
0x0802E9E8	thumb	sub_0802E9E8
0x0802EA04	thumb	sub_0802EA04
0x0802EB5C	thumb	sub_0802EB5C
0x0802EBAC	thumb	sub_0802EBAC
0x0802EBD4	thumb	sub_0802EBD4
0x0802EBE4	thumb	sub_0802EBE4
0x0802EC3C	thumb	sub_0802EC3C
0x0802ECCC	thumb	sub_0802ECCC
0x0802ECF4	thumb	sub_0802ECF4
0x0802ED2C	thumb	sub_0802ED2C
0x0802ED5C	thumb	sub_0802ED5C
0x0802ED90	thumb	sub_0802ED90
0x0802EDBC	thumb	sub_0802EDBC
0x0802F02C	thumb	sub_0802F02C
0x0802F200	thumb	sub_0802F200
0x0802F234	thumb	sub_0802F234
0x0802F2B4	thumb	sub_0802F2B4
0x0802F2CC	thumb	sub_0802F2CC
0x0802F304	thumb	sub_0802F304
0x0802F348	thumb	sub_0802F348
0x0802F390	thumb	sub_0802F390
0x0802F3B8	thumb	sub_0802F3B8
0x0802F650	thumb	sub_0802F650
0x0802F774	thumb	sub_0802F774
0x0802F8A0	thumb	sub_0802F8A0
0x0802FA9C	thumb	sub_0802FA9C
0x0802FC98	thumb	sub_0802FC98
0x0802FDF8	thumb	sub_0802FDF8
0x0802FF90	thumb	sub_0802FF90
0x0803016C	thumb	sub_0803016C
0x08030170	thumb	sub_08030170
0x08030174	thumb	sub_08030174
0x08030178	thumb	sub_08030178
0x0803017C	thumb	sub_0803017C
0x08030180	thumb	sub_08030180
0x08030190	thumb	sub_08030190
0x08030354	thumb	sub_08030354
0x0803042C	thumb	sub_0803042C
0x0803050C	thumb	sub_0803050C
0x08030550	thumb	sub_08030550
0x080306C4	thumb	sub_080306C4
0x08030724	thumb	draw_sprites
0x080307DC	thumb	sub_080307DC
0x08030810	thumb	sub_08030810
0x0803092C	thumb	sub_0803092C
0x08030A00	thumb	sub_08030A00
0x08030B70	thumb	sub_08030B70
0x08030D34	thumb	sub_08030D34
0x08031480	thumb	sub_08031480
0x08031730	thumb	sub_08031730
0x080318A4	thumb	sub_080318A4
0x08031970	thumb	sub_08031970
0x08031AB8	thumb	sub_08031AB8
0x08031C34	thumb	sub_08031C34
0x08031DE0	thumb	sub_08031DE0
0x08031FCC	thumb	sub_08031FCC
0x08032128	thumb	sub_08032128
0x080322C0	thumb	sub_080322C0
0x080322CC	thumb	sub_080322CC
0x080322D8	thumb	sub_080322D8
0x080324D0	thumb	sub_080324D0
0x0803253C	thumb	sub_0803253C
0x08032748	thumb	sub_08032748
0x08032824	thumb	sub_08032824
0x08032888	thumb	sub_08032888
0x08032958	thumb	sub_08032958
0x08032A44	thumb	sub_08032A44
0x08032AA8	thumb	sub_08032AA8
0x08032ADC	thumb	sub_08032ADC
0x08032B34	thumb	sub_08032B34
0x08032CC8	thumb	sub_08032CC8
0x08032DAC	thumb	sub_08032DAC
0x08032DF4	thumb	sub_08032DF4
0x08032E20	thumb	sub_08032E20
0x08032EDC	thumb	sub_08032EDC
0x08032F5C	thumb	sub_08032F5C
0x08032F8C	thumb	sub_08032F8C
0x08032FBC	thumb	update_oam
0x080330F0	thumb	sub_080330F0
0x0803327C	thumb	sub_0803327C
0x0803329C	thumb	sub_0803329C
0x080332AC	thumb	sub_080332AC
0x08033374	thumb	sub_08033374
0x08033414	thumb	sub_08033414
0x08033460	thumb	sub_08033460
0x08033484	thumb	sub_08033484
0x0803349C	thumb	sub_0803349C
0x080334B4	thumb	sub_080334B4
0x080334D0	thumb	sub_080334D0
0x08033548	thumb	sub_08033548
0x08033578	thumb	sub_08033578
0x080335F0	thumb	sub_080335F0
0x08033620	thumb	sub_08033620
0x080337A8	thumb	sub_080337A8
0x080337F0	thumb	sub_080337F0
0x08033868	thumb	sub_08033868
0x080338AC	thumb	faceNearTarget
0x080338D8	thumb	sub_080338D8
0x08033948	thumb	sub_08033948
0x08033A54	thumb	sub_08033A54
0x08033A8C	thumb	sub_08033A8C
0x08033ABC	thumb	sub_08033ABC
0x08033AEC	thumb	sub_08033AEC
0x08033B20	thumb	sub_08033B20
0x08033B58	thumb	sub_08033B58
0x08033B90	thumb	sub_08033B90
0x08033BCC	thumb	sub_08033BCC
0x08033C14	thumb	sub_08033C14
0x08033C44	thumb	sub_08033C44
0x08033CA0	thumb	sub_08033CA0
0x08033CFC	thumb	sub_08033CFC
0x08033DA8	thumb	sub_08033DA8
0x08033E70	thumb	sub_08033E70
0x08033FEC	thumb	sub_08033FEC
0x080340F8	thumb	sub_080340F8
0x08034158	thumb	sub_08034158
0x08034260	thumb	sub_08034260
0x08034288	thumb	sub_08034288
0x08034348	thumb	sub_08034348
0x080343B8	thumb	sub_080343B8
0x080344CC	thumb	sub_080344CC
0x080345AC	thumb	sub_080345AC
0x08034608	thumb	sub_08034608
0x080346F8	thumb	sub_080346F8
0x0803476C	thumb	sub_0803476C
0x080347B8	thumb	sub_080347B8
0x0803496C	thumb	sub_0803496C
0x080349C0	thumb	sub_080349C0
0x08034A10	thumb	sub_08034A10
0x08034A8C	thumb	walkObjectTowardPosition
0x08034BAC	thumb	sub_08034BAC
0x08034CE8	thumb	sub_08034CE8
0x08034DA8	thumb	sub_08034DA8
0x08034EB8	thumb	sub_08034EB8
0x08034FC8	thumb	sub_08034FC8
0x08034FE4	thumb	sub_08034FE4
0x08034FFC	thumb	sub_08034FFC
0x08035114	thumb	sub_08035114
0x08035138	thumb	sub_08035138
0x08035170	thumb	sub_08035170
0x08035298	thumb	sub_08035298
0x08035384	thumb	sub_08035384
0x08035414	thumb	sub_08035414
0x080354CC	thumb	sub_080354CC
0x080355AC	thumb	sub_080355AC
0x080355CC	thumb	sub_080355CC
0x08035600	thumb	sub_08035600
0x080357D0	thumb	sub_080357D0
0x08035820	thumb	sub_08035820
0x08035940	thumb	sub_08035940
0x080359DC	thumb	sub_080359DC
0x08035A88	thumb	sub_08035A88
0x08035AEC	thumb	sub_08035AEC
0x08035B78	thumb	sub_08035B78
